[2017-01-23 14:40:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/index/index/key/ae225f88220e2419d0e8a2d3ec48e5a5c11f7fe4173664b58871b0fdc25290e0/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-16 12:44:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_569","catalog_product_86","catalog_product_569","catalog_product_86","catalog_category_2","catalog_category_3","catalog_category_4","catalog_category_7","catalog_category_8","catalog_category_307"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-16 13:09:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_719","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 13:09:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_720","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 13:09:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_721","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 13:09:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1668","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 13:09:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 13:09:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_3","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 13:09:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_4","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 13:09:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_6","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 13:09:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_719","catalog_product_720","catalog_product_721","catalog_product_719","catalog_product_720","catalog_product_721","catalog_product_719","catalog_product_720","catalog_product_721","catalog_product_1668","catalog_category_2","catalog_category_3","catalog_category_4","catalog_category_6"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-16 14:13:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1019","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:13:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1020","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:13:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1023","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:13:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1725","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:13:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:13:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_3","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:13:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_4","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:13:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_307","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:13:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1019","catalog_product_1020","catalog_product_1023","catalog_product_1725","catalog_product_1019","catalog_product_1020","catalog_product_1023","catalog_product_1725","catalog_product_1019","catalog_product_1020","catalog_product_1023","catalog_product_1725","catalog_category_2","catalog_category_3","catalog_category_4","catalog_category_307"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-16 14:16:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1019","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:16:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1020","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:16:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1023","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:16:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_568","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:16:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_569","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:16:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1019","catalog_product_1020","catalog_product_1023","catalog_product_568","catalog_product_569","catalog_product_1019","catalog_product_1020","catalog_product_1023","catalog_product_568","catalog_product_569","catalog_product_1019","catalog_product_1020","catalog_product_1023","catalog_product_568","catalog_product_569"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-16 14:18:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1725","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:18:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:18:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_3","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:18:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_4","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:18:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_307","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-16 14:18:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1725","catalog_product_1725","catalog_category_2","catalog_category_3","catalog_category_4","catalog_category_307"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-17 00:16:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/index/index/key/f768c77bd7e51c6b426d662b6e8591285ecb74f1c489fde6652a2d94b1f587fb/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-17 00:28:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1706","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 00:28:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1706"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-17 01:00:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 01:00:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 01:00:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["BLOCK_HTML","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 01:00:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category","catalog_product","BLOCK_HTML"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-17 01:00:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1706","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 01:00:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1708","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 01:00:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1706","catalog_product_1708"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-17 02:55:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_74","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 02:55:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_564","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 02:55:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_565","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 02:55:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_566","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 02:55:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_567","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 02:55:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 02:55:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_3","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 02:55:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_4","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 02:55:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_7","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 02:55:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_8","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 02:55:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_307","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 02:55:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_74","catalog_product_564","catalog_product_565","catalog_product_566","catalog_product_567","catalog_product_74","catalog_product_564","catalog_product_565","catalog_product_566","catalog_product_567","catalog_product_566","catalog_product_565","catalog_product_564","catalog_product_567","catalog_category_2","catalog_category_3","catalog_category_4","catalog_category_7","catalog_category_8","catalog_category_307"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-17 03:26:44] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/index/index/key/7a0c1d78fc7b78ae08a28bbe0605e5ffc462ec3e3e139e8afce12d0ccfd71852/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-17 03:39:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1726","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:39:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_564","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:39:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_565","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:39:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_566","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:39:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_567","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:39:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:39:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_3","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:39:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_4","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:39:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category_307","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:39:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product_1726","catalog_product_564","catalog_product_565","catalog_product_566","catalog_product_567","catalog_product_1726","catalog_product_564","catalog_product_565","catalog_product_566","catalog_product_567","catalog_product_1726","catalog_product_564","catalog_product_565","catalog_product_566","catalog_product_567","catalog_category_2","catalog_category_3","catalog_category_4","catalog_category_307"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-17 03:46:55] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/8def01d447c029a3138abf8eeef8140233286b40c2cdad8d3854edf67ee0d11e/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:46:55] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/8def01d447c029a3138abf8eeef8140233286b40c2cdad8d3854edf67ee0d11e/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:47:09] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/5a33e8909585688f41a1a7821dd7649ce89c6a873aed47509a9ee02871599626/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 03:47:09] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/5a33e8909585688f41a1a7821dd7649ce89c6a873aed47509a9ee02871599626/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 03:47:09] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/5a33e8909585688f41a1a7821dd7649ce89c6a873aed47509a9ee02871599626/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:47:12] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/5282c8da816916897a023edd32660d7ae8f65383cb56555050d3109d17bbd73d/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:49:32] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/8def01d447c029a3138abf8eeef8140233286b40c2cdad8d3854edf67ee0d11e/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:49:32] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/8def01d447c029a3138abf8eeef8140233286b40c2cdad8d3854edf67ee0d11e/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:49:57] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/5a33e8909585688f41a1a7821dd7649ce89c6a873aed47509a9ee02871599626/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 03:49:57] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/5a33e8909585688f41a1a7821dd7649ce89c6a873aed47509a9ee02871599626/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 03:49:57] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/5a33e8909585688f41a1a7821dd7649ce89c6a873aed47509a9ee02871599626/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 03:49:58] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/5282c8da816916897a023edd32660d7ae8f65383cb56555050d3109d17bbd73d/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 05:52:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 05:52:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 05:52:11] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 05:52:11] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 05:52:11] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 05:52:12] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/805dd08ddb6231e51c76cc46a189f229d366a4f8e326519a7322fdd049017ca5/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 05:56:34] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/index/index/key/b51a84fad3b9277dd9db66206a827a7d16fbe951a606cd97e585d933c02ac20b/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-17 06:42:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:42:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:42:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 06:42:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 06:42:38] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:42:40] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/805dd08ddb6231e51c76cc46a189f229d366a4f8e326519a7322fdd049017ca5/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:47:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/payment/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:47:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/payment/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:47:59] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 06:48:00] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 06:48:00] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:48:01] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/805dd08ddb6231e51c76cc46a189f229d366a4f8e326519a7322fdd049017ca5/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:48:02] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:48:02] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:48:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/checkout/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:49:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/payment/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:49:07] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/payment/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:49:13] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 06:49:13] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 06:49:13] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:49:14] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/805dd08ddb6231e51c76cc46a189f229d366a4f8e326519a7322fdd049017ca5/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:49:19] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 06:49:19] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 06:49:19] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
